"Country","Target Country","Target City"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","ESENS"
"GREAT BRITAIN","GERMANY","ESENS"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","GILZE"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","GILZE"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","SOESTERBERG"
"GREAT BRITAIN","FRANCE","MERVILLE"
"GREAT BRITAIN","FRANCE","MERVILLE"
"GREAT BRITAIN","FRANCE","MORSALINES"
"GREAT BRITAIN","FRANCE","MORSALINES"
"GREAT BRITAIN","GERMANY","AACHEN"
"GREAT BRITAIN","GERMANY","AACHEN"
"GREAT BRITAIN","GERMANY","AACHEN"
"GREAT BRITAIN","GERMANY","AACHEN"
"GREAT BRITAIN","GERMANY","BERLIN"
"GREAT BRITAIN","GERMANY","BERLIN"
"GREAT BRITAIN","FRANCE","BOULOGNE SUR GESSE"
"GREAT BRITAIN","FRANCE","BOULOGNE SUR GESSE"
"GREAT BRITAIN","BELGIUM","BOURG LEOPOLD"
"GREAT BRITAIN","BELGIUM","BOURG LEOPOLD"
"GREAT BRITAIN","BELGIUM","BOURG LEOPOLD"
"GREAT BRITAIN","BELGIUM","BOURG LEOPOLD"
"GREAT BRITAIN","GERMANY","BREMERHAVEN"
"GREAT BRITAIN","FRANCE","LE CLIPON"
"GREAT BRITAIN","FRANCE","RENNES"
"GREAT BRITAIN","FRANCE","RENNES"
"GREAT BRITAIN","FRANCE","RENNES"
"GREAT BRITAIN","GERMANY","BOTTROP"
"GREAT BRITAIN","GERMANY","BOTTROP"
"GREAT BRITAIN","GERMANY","BOTTROP"
"GREAT BRITAIN","GERMANY","BOTTROP"
"GREAT BRITAIN","GERMANY","OSTERFELD"
"GREAT BRITAIN","GERMANY","OSTERFELD"
"GREAT BRITAIN","GERMANY","OSTERFELD"
"GREAT BRITAIN","GERMANY","GEMUND"
"GREAT BRITAIN","GERMANY","HALLENDORF"
"USA","ITALY","CREMA"
"USA","ITALY","CREMA"
"USA","ITALY","UNKNOWN"
"USA","ITALY","UNKNOWN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"USA","UNKNOWN OR NOT INDICATED","UNKNOWN"
"USA","BURMA","KUME"
"USA","BURMA","MYITTHA"
"USA","BURMA","MAGWE"
"USA","BURMA","KANBALU"
"USA","CELEBES ISLANDS","HALONG"
"USA","BURMA","LASHIE"
"USA","ITALY","44 40 N 010 40 E"
"USA","ITALY","44 40 N 010 40 E"
"USA","ITALY","44 40 N 010 40 E"
"USA","ITALY","44 40 N 010 40 E"
"USA","ITALY","44 40 N 010 40 E"
"USA","ITALY","44 40 N 010 40 E"
"USA","ITALY","45 00 N 009 20 E"
"USA","ITALY","45 00 N 009 20 E"
"USA","ITALY","45 00 N 009 40 E"
"USA","ITALY","45 00 N 009 40 E"
"USA","ITALY","45 40 N 010 40 E"
"USA","ITALY","45 40 N 010 40 E"
"USA","ITALY","45 40 N 010 40 E"
"USA","ITALY","45 20 N 011 00 E"
"USA","ITALY","45 20 N 011 00 E"
"USA","ITALY","45 20 N 011 00 E"
"USA","ITALY","CITY TOT UNDER 6 TON"
"USA","ITALY","CITY TOT UNDER 6 TON"
"USA","ITALY","CITY TOT UNDER 6 TON"
"USA","ITALY","CITY TOT UNDER 6 TON"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","SOESTERBERG"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","GERMANY","CUXHAVEN"
"GREAT BRITAIN","GERMANY","CUXHAVEN"
"GREAT BRITAIN","GERMANY","CUXHAVEN"
"GREAT BRITAIN","CRETE","2 AERODROMES"
"GREAT BRITAIN","LIBYA","MISURATA"
"GREAT BRITAIN","GREECE","PIRAEUS HARBOR"
"GREAT BRITAIN","GREECE","SALAMIS"
"GREAT BRITAIN","GREECE","SALAMIS"
"GREAT BRITAIN","FRANCE","LE HAVRE"
"GREAT BRITAIN","TUNISIA","RAS EL ALI"
"GREAT BRITAIN","GERMANY","BREMEN"
"GREAT BRITAIN","GERMANY","BREMEN"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","LEEUWARDEN"
"GREAT BRITAIN","FRANCE","LORIENT"
"GREAT BRITAIN","FRANCE","LORIENT"
"GREAT BRITAIN","FRANCE","ST MALO"
"GREAT BRITAIN","GREECE","NAPLES"
"GREAT BRITAIN","TUNISIA","RAS EL ALI"
"GREAT BRITAIN","LIBYA","RAS LANUF - MARBLE ARCH"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","GERMANY","WANGEROOG"
"GREAT BRITAIN","LIBYA","BUERAT EL HAUN [BUERAT EL HSUN]"
"GREAT BRITAIN","LIBYA","BUERAT EL HAUN [BUERAT EL HSUN]"
"GREAT BRITAIN","GREECE","SALAMIS"
"USA","PHILIPPINE ISLANDS","MALALAG BAY"
"GREAT BRITAIN","GERMANY","CUXHAVEN"
"GREAT BRITAIN","GERMANY","JEVER"
"GREAT BRITAIN","GERMANY","LEER"
"GREAT BRITAIN","LIBYA","BENGHAZI"
"GREAT BRITAIN","GREECE","SALAMIS"
"GREAT BRITAIN","GREECE","SE TRAPANI"
"GREAT BRITAIN","SICILY","SICILIAN AERODROMES"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","CHERBOURG"
"GREAT BRITAIN","FRANCE","CHERBOURG"
"GREAT BRITAIN","FRANCE","CHERBOURG"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","ESSEN"
"GREAT BRITAIN","GERMANY","MUNSTER"
"GREAT BRITAIN","FRANCE","CHERBOURG"
"GREAT BRITAIN","FRANCE","CHERBOURG"
"GREAT BRITAIN","FRANCE","CHERBOURG"
"GREAT BRITAIN","GERMANY","AACHEN"
"GREAT BRITAIN","GERMANY","COLOGNE"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","NORDERNEY"
"GREAT BRITAIN","GERMANY","NORDERNEY"
"GREAT BRITAIN","GERMANY","OLDENBURG"
"GREAT BRITAIN","NORWAY","STAVANGER"
"GREAT BRITAIN","NORWAY","STAVANGER"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","FRANCE","ST NAZAIRE"
"GREAT BRITAIN","THAILAND OR SIAM","BANGKOK DOCKS"
"GREAT BRITAIN","BELGIUM","ST TROND"
"GREAT BRITAIN","FRANCE","ST VALERY EN CAUX"
"GREAT BRITAIN","FRANCE","ST VALERY EN CAUX"
"USA","YUGOSLAVIA","RAZANA"
"USA","YUGOSLAVIA","RAZANA"
"USA","ITALY","ADIGE"
"USA","ITALY","ADIGE"
"USA","ITALY","ADIGE"
"USA","ITALY","ADIGE"
"USA","ITALY","COMPIOBBI"
"USA","ITALY","COMPIOBBI"
"USA","ITALY","ORVIETO"
"USA","ITALY","ORVIETO"
"USA","ITALY","FICULLE"
"USA","ITALY","FICULLE"
"USA","ITALY","BOLOGNA"
"USA","ITALY","BOLOGNA"
"USA","ITALY","ORVIETO"
"USA","ITALY","ORVIETO"
"USA","ITALY","46 00 N 009 20 E"
"USA","ITALY","46 00 N 009 20 E"
"USA","ITALY","AREZZO"
"USA","ITALY","AREZZO"
"USA","ITALY","COMPIOBBI"
"USA","ITALY","COMPIOBBI"
"USA","ITALY","ADIGE"
"USA","ITALY","ADIGE"
"USA","ITALY","ADIGE"
"USA","ITALY","ADIGE"
"USA","ITALY","COMPIOBBI"
"USA","ITALY","COMPIOBBI"
"USA","ITALY","COMPIOBBI"
"USA","ITALY","COMPIOBBI"
"USA","BISMARK ARCHIPELAGO","RABAUL"
"USA","NEW GUINEA","BUT"
"USA","BISMARK ARCHIPELAGO","RABAUL"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","WEWAK"
"USA","NEW GUINEA","BUT"
"USA","BISMARK ARCHIPELAGO","RABAUL"
"USA","FRENCH INDO CHINA","SAIGON"
"USA","NEW GUINEA","BOSNEK"
"USA","NEW GUINEA","BOSNEK"
"USA","NEW GUINEA","BETAF"
"USA","NEW GUINEA","PODENA"
"USA","SOLOMON ISLANDS","NUMA NUMA"
"USA","SOLOMON ISLANDS","HERAMON"
"USA","NEW GUINEA","BABO"
"USA","CAROLINE ISLANDS","PONAPE ISLAND"
"USA","BURMA","KATHA"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","PHILIPPINE ISLANDS","MATINA"
"USA","PHILIPPINE ISLANDS","MATINA"
"USA","PHILIPPINE ISLANDS","MATINA"
"USA","PHILIPPINE ISLANDS","MATINA"
"USA","PHILIPPINE ISLANDS","PALOMPON"
"USA","JAVA","KANANGA"
"USA","FRENCH INDO CHINA","PHULY"
"USA","PHILIPPINE ISLANDS","PORT CARMEN"
"USA","BORNEO","BRUNEI BAY"
"USA","PHILIPPINE ISLANDS","PADADA"
"USA","PHILIPPINE ISLANDS","DUMAGUETE"
"USA","PHILIPPINE ISLANDS","DUMAGUETE"
"USA","PHILIPPINE ISLANDS","DUMAGUETE"
"USA","PHILIPPINE ISLANDS","DALIAO"
"USA","PHILIPPINE ISLANDS","DALIAO"
"USA","PHILIPPINE ISLANDS","PADADA"
"USA","CELEBES ISLANDS","GALELA"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","BURMA","WANLING"
"USA","CELEBES ISLANDS","GOEROEA"
"USA","BURMA","PALEIK"
"USA","BURMA","MERGUI"
"USA","BURMA","PALEIK"
"USA","CELEBES ISLANDS","LOLOBATA"
"USA","BURMA","TADA U"
"USA","CELEBES ISLANDS","MITI ISLAND"
"USA","BURMA","WANLING"
"USA","NEW GUINEA","WEWAK"
"USA","CELEBES ISLANDS","MITI ISLAND"
"USA","CELEBES ISLANDS","HALMAHERA"
"USA","BORNEO","MIRI"
"USA","CELEBES ISLANDS","HALMAHERA"
"USA","CHINA","SAMAH"
"USA","BORNEO","BRUNEI BAY"
"USA","CELEBES ISLANDS","KENDARI"
"USA","CELEBES ISLANDS","GALELA"
"USA","CHINA","FORT BAYARD"
"USA","VOLCANO AND BONIN ISLANDS","IWO JIMA"
"USA","CELEBES ISLANDS","TIMOR ISLAND"
"USA","CELEBES ISLANDS","HALMAHERA"
"USA","BORNEO","BORNEO"
"USA","CELEBES ISLANDS","CELEBES ISLANDS"
"USA","CHINA","SAMAH"
"USA","CHINA","HONG KONG"
"USA","BURMA","ALEZEIK"
"USA","BURMA","WANLING"
"USA","BURMA","BHAMO"
"USA","BURMA","BHAMO"
"USA","BURMA","BHAMO"
"USA","BURMA","MYITSON"
"USA","BURMA","ALEZEIK"
"USA","BURMA","LENAUNG"
"USA","BURMA","BHAMO"
"USA","BURMA","BHAMO"
"USA","BURMA","BHAMO"
"USA","BURMA","BHAMO"
"USA","BURMA","BHAMO"
"USA","BURMA","BHAMO"
"USA","CELEBES ISLANDS","MITI ISLAND"
"USA","CHINA","CHEFANG"
"USA","BURMA","NAMYO"
"USA","CELEBES ISLANDS","HALMAHERA"
"USA","BURMA","WANLING"
"USA","BURMA","BHAMO"
"USA","CHINA","LUNGLING"
"USA","CELEBES ISLANDS","MITI ISLAND"
"USA","CELEBES ISLANDS","CAPE PETAK"
"USA","CELEBES ISLANDS","WEDA BAY"
"USA","CELEBES ISLANDS","CERAM ISLAND"
"NEW ZEALAND","NEW IRELAND","NEW IRELAND SWEEP"
"USA","CHINA","CHEFANG"
"USA","GERMANY","BREISACH"
"USA","GERMANY","BREISACH"
"GREAT BRITAIN","GERMANY","HALLENDORF"
"GREAT BRITAIN","GERMANY","DUISBERG"
"GREAT BRITAIN","GERMANY","KARLSRUHE"
"GREAT BRITAIN","GERMANY","KARLSRUHE"
"USA","ITALY","CHIVASSO"
"USA","ITALY","CHIVASSO"
"USA","ITALY","UNKNOWN"
"USA","ITALY","UNKNOWN"
"USA","ITALY","CITY TOT UNDER 6 TON"
"USA","ITALY","CITY TOT UNDER 6 TON"
"USA","ITALY","CITY TOT UNDER 6 TON"
"USA","ITALY","CITY TOT UNDER 6 TON"
"USA","BORNEO","RANAU"
"USA","BORNEO","TARAKAN ISLAND"
"USA","PHILIPPINE ISLANDS","IPO"
"USA","PHILIPPINE ISLANDS","IPO"
"USA","PHILIPPINE ISLANDS","IPO"
"USA","PHILIPPINE ISLANDS","CAMALIG"
"USA","PHILIPPINE ISLANDS","BATANGAS"
"USA","PHILIPPINE ISLANDS","BATANGAS"
"USA","PHILIPPINE ISLANDS","PATTAO"
"USA","PHILIPPINE ISLANDS","LYANG"
"USA","PHILIPPINE ISLANDS","LAKE TAAL"
"USA","PHILIPPINE ISLANDS","CAMALIG"
"USA","PHILIPPINE ISLANDS","CAMALIG"
"USA","PHILIPPINE ISLANDS","NORTH LUZON"
"USA","CHINA","LONING"
"USA","FORMOSA AND RYUKYU ISLANDS","TANSUI"
"USA","BORNEO","LABUAN"
"USA","PHILIPPINE ISLANDS","SINILOAN"
"USA","PHILIPPINE ISLANDS","VERDE ISLAND"
"USA","PHILIPPINE ISLANDS","BATANGAS"
"USA","PHILIPPINE ISLANDS","BALETE PASS"
"USA","PHILIPPINE ISLANDS","BALETE PASS"
"USA","PHILIPPINE ISLANDS","BAGABAG"
"USA","BORNEO","MIRI"
"USA","PHILIPPINE ISLANDS","NORTH LUZON"
"USA","PHILIPPINE ISLANDS","TUGUEGARAO"
"USA","PHILIPPINE ISLANDS","SANTA MARIA"
"USA","PHILIPPINE ISLANDS","GATTARAN"
"USA","PHILIPPINE ISLANDS","DUPAX"
"USA","JAPAN","KOKUBU"
"USA","JAPAN","KANOYA"
"USA","JAPAN","MIYAKONOJO"
"USA","JAPAN","IZUMI"
"USA","JAPAN","MIYAZAKI"
"USA","PHILIPPINE ISLANDS","CAMALIG"
"USA","JAPAN","KUSHIRA"
"USA","CELEBES ISLANDS","LI BOENG"
"USA","BISMARK ARCHIPELAGO","BORAM"
"USA","BISMARK ARCHIPELAGO","BORAM"
"USA","BORNEO","TARAKAN ISLAND"
"USA","NEW GUINEA","MOM"
"USA","NEW GUINEA","WEWAK"
"USA","FRENCH INDO CHINA","WAIGON"
"USA","FRENCH INDO CHINA","WAIGON"
"USA","FRENCH INDO CHINA","SAIGON"
"USA","FRENCH INDO CHINA","SAIGON"
"USA","JAPAN","KANOYA"
"USA","CAROLINE ISLANDS","ETEN ISLAND"
"USA","CAROLINE ISLANDS","MAGUR"
"USA","PHILIPPINE ISLANDS","BALETE PASS"
"USA","FRENCH INDO CHINA","SAIGON"
"USA","CAROLINE ISLANDS","ETEN ISLAND"
"USA","FRENCH INDO CHINA","SAIGON"
"USA","BURMA","SHANYWA"
"USA","BURMA","PEGU"
"USA","FRENCH INDO CHINA","SAIGON"
"USA","FORMOSA AND RYUKYU ISLANDS","SHAJO"
"USA","PHILIPPINE ISLANDS","GATTARAN"
"USA","PHILIPPINE ISLANDS","BALETE PASS"
"USA","PHILIPPINE ISLANDS","MANGO RIVER"
"USA","PHILIPPINE ISLANDS","SANTA INES"
"USA","PHILIPPINE ISLANDS","SANTA INES"
"USA","PHILIPPINE ISLANDS","CERVANTES"
"USA","PHILIPPINE ISLANDS","SAN FERNANDO"
"USA","PHILIPPINE ISLANDS","TRINIDAD"
"USA","PHILIPPINE ISLANDS","CERVANTES"
"USA","CAROLINE ISLANDS","MAGUR"
"USA","JAPAN","KANOYA"
"USA","JAPAN","MAKURAZAKI"
"USA","FRENCH INDO CHINA","SAIGON"
"USA","PHILIPPINE ISLANDS","BALETE PASS"
"USA","CHINA","HSINSIASSUCHI"
"USA","PHILIPPINE ISLANDS","AGGUE"
"USA","FORMOSA AND RYUKYU ISLANDS","TAINAN"
"USA","FORMOSA AND RYUKYU ISLANDS","KOSHUN"
"USA","FORMOSA AND RYUKYU ISLANDS","TAINAN"
"USA","PHILIPPINE ISLANDS","SANTA INES"
"USA","PHILIPPINE ISLANDS","MT CAMPANA"
"USA","PHILIPPINE ISLANDS","IPO"
"USA","BURMA","KUBYIN"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","CHERBOURG"
"GREAT BRITAIN","FRANCE","CHERBOURG"
"GREAT BRITAIN","TUNISIA","RAS EL ALI"
"USA","PHILIPPINE ISLANDS","MALALAG BAY"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","LIBYA","BUERAT EL HAUN [BUERAT EL HSUN]"
"GREAT BRITAIN","LIBYA","BUERAT-SIRTE ROAD"
"GREAT BRITAIN","LIBYA","SIRTE"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","AMSTERDAM"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","AMSTERDAM"
"GREAT BRITAIN","GERMANY","AURICH"
"GREAT BRITAIN","GERMANY","AURICH"
"GREAT BRITAIN","FRANCE","BOULOGNE"
"GREAT BRITAIN","GERMANY","BREMERHAVEN"
"GREAT BRITAIN","GERMANY","BREMERHAVEN"
"GREAT BRITAIN","GERMANY","BREMERHAVEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","LEEUWARDEN"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","LEEUWARDEN"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","SOESTERBERG"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","SOESTERBERG"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","TERSCHELLING"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","TERSCHELLING"
"GREAT BRITAIN","HOLLAND OR NETHERLANDS","TERSCHELLING"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","GERMANY","WILHELMSHAVEN"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"USA","NETHERLANDS EAST INDIES","TARAKAN"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","FRANCE","BREST"
"GREAT BRITAIN","LIBYA","SIRTE"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"GREAT BRITAIN","LIBYA","TRIPOLI / HOMS"
"GREAT BRITAIN","FRANCE","LA ROCHELLE"
"GREAT BRITAIN","LIBYA","EL AGHEILA"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"GREAT BRITAIN","LIBYA","TRIPOLI"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","EMDEN"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"GREAT BRITAIN","GERMANY","HAMBURG"
"USA","ITALY","ROME"
"USA","BISMARK ARCHIPELAGO","LAKUNAI"
"USA","BISMARK ARCHIPELAGO","LAKUNAI"
"USA","CELEBES ISLANDS","BOELA"
"USA","CAROLINE ISLANDS","PONAPE ISLAND"
"USA","BURMA","KALEMYO"
"USA","NEW GUINEA","KAMIRIK"
"USA","NEW GUINEA","KAMIRIK"
"USA","INDIA","LANGAR ISLAND"
"NEW ZEALAND","BISMARK ARCHIPELAGO","TOBERA"
"USA","BURMA","KALEMYO"
"USA","ITALY","ROME"
"USA","BURMA","KALEMYO"
"USA","NEW GUINEA","SEROEI"
"USA","NEW GUINEA","JAPEN ISLAND"
"USA","NEW GUINEA","SUAIN"
"USA","NEW GUINEA","TADJMI"
"USA","MARSHALL ISLANDS","MILLI ISLAND"
"USA","BURMA","HOKAT"
"USA","BURMA","NAMMA"
"USA","SOLOMON ISLANDS","TSUNDAWAN"
"USA","BISMARK ARCHIPELAGO","LAKUNAI"
"USA","NEW GUINEA","ANFIN RIVER"
"USA","NEW GUINEA","RANSIKI"
"USA","NEW GUINEA","RANSIKI"
"USA","NEW GUINEA","RANSIKI"
"USA","MARSHALL ISLANDS","EMIDJ ISLAND"
"USA","NEW GUINEA","SARMI"
"USA","NEW GUINEA","BETAF"
"USA","MARIANAS ISLANDS","GUAM ISLAND"
"USA","NEW GUINEA","JEFMAN"
"USA","NEW GUINEA","JEFMAN"
"USA","CAROLINE ISLANDS","PONAPE ISLAND"
"USA","NEW GUINEA","NAMBER"
"USA","NEW GUINEA","SEROEI"
"USA","MARSHALL ISLANDS","MILLI ISLAND"
"USA","BISMARK ARCHIPELAGO","LAKUNAI"
"USA","MARSHALL ISLANDS","ENIJBOR ISLAND"
"USA","BURMA","MOHNYIN"
"USA","BURMA","NABA"
"USA","BURMA","HOPIN"
"USA","BURMA","NAMMA"
"USA","BURMA","MOHNYIN"
"USA","BURMA","HOPIN"
"USA","BURMA","MOGAUNG"
"USA","BURMA","MOGAUNG"
"USA","BURMA","HOPIN"
"USA","NEW GUINEA","JEFMAN"
"USA","CAROLINE ISLANDS","PONAPE ISLAND"
"USA","CELEBES ISLANDS","BOELA"
"USA","MARSHALL ISLANDS","MILLI ISLAND"
"USA","NEW GUINEA","NAMBER"
"USA","MARSHALL ISLANDS","ENIJBOR ISLAND"
"USA","SUMATRA","KAMIN"
"USA","BURMA","HOPIN"
"USA","BURMA","SAHMAW"
"USA","BURMA","HOPIN"
"USA","MARSHALL ISLANDS","EMIDJ ISLAND"
"USA","MARSHALL ISLANDS","EMIDJ ISLAND"
"USA","BISMARK ARCHIPELAGO","DANIMAL RIVER"
"USA","NEW GUINEA","RANSIKI"
"USA","CAROLINE ISLANDS","WOLEAI ISLAND"
"USA","BURMA","MAINGXWA"
"USA","BURMA","HOPIN"
"USA","BURMA","MOHNYIN"
"USA","BURMA","MOHNYIN"
"USA","SOLOMON ISLANDS","TONOLEI HARBOR"
"USA","PHILIPPINE ISLANDS","MALABANG"
"USA","NEW GUINEA","LUAIN"
"USA","SOLOMON ISLANDS","MONOITU"
"USA","SOLOMON ISLANDS","NUMA NUMA"
"USA","BURMA","HOPIN"
"USA","BURMA","HOPIN"
"USA","BURMA","MYITKYINA"
"USA","BURMA","NAMKWI"
"USA","BURMA","MAINGXWA"
"USA","BURMA","MYITKYINA"
"USA","BURMA","HOPIN"
"USA","BURMA","MOHNYIN"
"USA","NEW GUINEA","KAMIRI"
"USA","NEW GUINEA","SEROEI"
"USA","SOLOMON ISLANDS","NUMA NUMA"
"USA","BISMARK ARCHIPELAGO","LAKUNAI"
"USA","BURMA","SHWELI"
"USA","BURMA","MOHNYIN"
"USA","BURMA","HOPIN"
"USA","BURMA","MYAINGYMA"
"USA","BURMA","MOHNYIN"
"USA","BURMA","HOPIN"
"USA","BURMA","HOPIN"
"USA","BURMA","MOHNYIN"
"USA","BURMA","MYAINGYMA"
"USA","GERMANY","RUHLAND"
"USA","GERMANY","RUHLAND"
"USA","GERMANY","RUHLAND"
"USA","GERMANY","RUHLAND"
"USA","GERMANY","RUHLAND"
"USA","GERMANY","RUHLAND"
"GREAT BRITAIN","FRANCE","UNKNOWN"
"GREAT BRITAIN","FRANCE","UNKNOWN"
"USA","NEW GUINEA","WEWAK"
"USA","BURMA","MEZA"
